legal_name,facility_status,address,license_status,phone,license_number,max_licensed_capacity,license_effective_date,chief_administrative_officer,license_expires_date,owner_licensee,inspection_number,inspection_date,inspection_type,certificate_number,deficiency_rule,deficiency_evidence,deficiency_findings
A CARING COMMUNITY LLC,Active,"3931 West Sweetwater Avenue, Phoenix, AZ 85029",Active,6022998430,BH6807,5,9/21/2024,DAWN SCROGGINS,9/20/2025,A CARING COMMUNITY LLC,INSP-0056635,5/20/2024,Compliance (Annual),Initial Comments,A. An administrator shall ensure that a treatment plan is developed and implemented for each resident that: 4. Includes: b. The physical health services or behavioral health services to be provided to the resident;,"Based on documentation review, record review, and interview, the administrator failed to ensure a treatment plan included the behavioral health services to be provided to the resident, for two of two residents sampled. The deficient practice posed a risk as a treatment plan was not developed to articulate decisions and agreements of services to be provided.","R9-10-101.24. ""Assistance in the self-administration of medication"" means restricting a patient's access to the patient's medication and providing support to the patient while the patient takes the medication to ensure that the medication is taken as ordered. R9-10- 101.135. ""Medication administration"" means restricting a patient's access to the patient's medication and providing the medication to the patient or applying the medication to the patient's body, as ordered by a medical practitioner. 1. A review of facility documentation revealed a scope of services (date unavailable). The scope of services stated ""... SERVICES Provided daily: Assistance in the self-administration of medication."" 2. A review of R1's (admitted in 2023) medical record revealed a treatment plan (dated in 2023). However, R1's treatment plan did not include whether medication administration or assistance in the self-administration of medication was to be provided to R1 . 3. A review of R2's (admitted in 2024) medical record revealed a treatment plan (dated in 2024). However, R2's treatment plan did not include whether medication administration or assistance in the self-administration of medication was to be provided to R2 . 4. In an interview, E1 reported medication administration was provided to R1, R2, and all residents by prepping the medications and placing the medications in a cup, and handing the cup to the residents. 5. In an interview, E1 acknowledged R1's and R2's treatment plans did not include the behavioral health services to be provided to the residents. Technical assistance was provided on this Rule during the during the on-site compliance inspection conducted on February 24, 2023. Plan of Correction Name, title and/or Position of the Person Responsible Temporary Solution Permanent Solution Date temporary correction was implemented Date permanent correction will be complete 2024-06-30 Monitoring"
A CARING COMMUNITY LLC,Active,"3931 West Sweetwater Avenue, Phoenix, AZ 85029",Active,6022998430,BH6807,5,9/21/2024,DAWN SCROGGINS,9/20/2025,A CARING COMMUNITY LLC,INSP-0056635,5/20/2024,Compliance (Annual),Initial Comments,A. An administrator shall ensure that a treatment plan is developed and implemented for each resident that: 4. Includes: d. The date when the resident's treatment plan will be reviewed;,"Based on record review and interview, the administrator failed to ensure a treatment plan for each resident included the date the treatment plan was to be reviewed, for two of two residents sampled. The deficient practice posed a risk as treatment plans reinforce and clarify services to be provided to a resident.","1. A review of R1's (admitted in 2023) medical record revealed a treatment plan (dated in 2023). However, the treatment plan did not include the date the treatment plan was to be reviewed. 2. A review of R2's (admitted in 2024) medical record revealed a treatment plan (dated in 2024). However, the treatment plan did not include the date the treatment plan was to be reviewed. 3. In an interview, E1 acknowledged R1's and R2's treatment plans did not include the date the treatment plans were to be reviewed. Plan of Correction Name, title and/or Position of the Person Responsible Date temporary correction was implemented Date permanent correction will be complete 2024-06-30 Temporary Solution Permanent Solution Monitoring"
A CARING COMMUNITY LLC,Active,"3931 West Sweetwater Avenue, Phoenix, AZ 85029",Active,6022998430,BH6807,5,9/21/2024,DAWN SCROGGINS,9/20/2025,A CARING COMMUNITY LLC,INSP-0056635,5/20/2024,Compliance (Annual),Initial Comments,A. An administrator shall ensure that: 4. Behavioral health services are provided to meet the needs of a resident and are consistent with a behavioral health residential facility's scope of services;,"Based on documentation review, record review, and interview, the administrator failed to ensure behavioral health services were consistent with a behavioral health residential facility's scope of services. The deficient practice posed a risk as the resident was expected to receive medication administration and the facility's scope of services did not include medication administration. Findings include: R9-10-101.24. ""Assistance in the self- administration of medication"" means restricting a patient's access to the patient's medication and providing support to the patient while the patient takes the medication to ensure that the medication is taken as ordered. R9-10-101.135. ""Medication administration"" means restricting a patient's access to the patient's medication and providing the medication to the patient or applying the medication to the patient's body, as ordered by a medical practitioner. 1. A review of facility documentation revealed a scope of services (date unavailable). The scope of services stated ""... SERVICES Provided daily: Assistance in the self-administration of medication."" 2. A review of facility documentation revealed a policy and procedure titled ""Section 16: Medication Services"" (date unavailable). The policy and procedure stated "" ... Although only residents may touch the medications, all staff must was their hands ... Staff members should sit at a table with the resident's medication container/bottle/package on table. ... Staff members checks the resident's medi-set or printed bottle for resident's name, mg, and number of tabs, to be observed at that time. Staff members asks the resident hot many tabs he/she is to take. ... Resident then puts the correct number of tabs into his/her hand or cup and shows staff. ... Resident should administer the medication while staff member observes. Resident closes the prescription bottle or medi-set and hands it back to the staff member."" However, policies and procedures to cover administering medication was not available for review. 3. A review of R1's (admitted in 2023) medical record revealed a treatment plan (dated in 2023). However, R1's treatment plan did not include whether medication administration or assistance in the self-administration of medication was to be provided to R1 . 4. A review of R2's (admitted in 2024) medical record revealed a treatment plan (dated in 2024). However, R2's treatment plan did not include whether medication administration or assistance in the self- administration of medication was to be provided to R2 . 5. In an interview, E1 reported medication administration was provided to R1, R2, and all residents by prepping the medications and placing the medications in a cup, and handing the cup to the residents. 6. In an interview, E1 acknowledged services provided were not consistent with a behavioral health residential facility's scope of services. Plan of Correction Name, title and/or Position of the Person Responsible Date temporary correction was implemented Date permanent correction will be complete 2024-06-30 Temporary Solution Permanent Solution Monitoring",
A CARING COMMUNITY LLC,Active,"3931 West Sweetwater Avenue, Phoenix, AZ 85029",Active,6022998430,BH6807,5,9/21/2024,DAWN SCROGGINS,9/20/2025,A CARING COMMUNITY LLC,INSP-0056633,6/15/2023 - 6/22/2023,Complaint,Initial Comments,"G. An administrator shall ensure that a personnel record is maintained for each personnel member, employee, volunteer, or student that includes: 3. Documentation of: e. The individual's compliance with requirements in A.R.S. ยงยง 36-411, 36-411.01, and 36-425.03, as applicable;","Based on record review and interview, the administrator failed to ensure a personnel record was maintained for each personnel member to include documentation of compliance with the requirements in A.R.S. \'a7\'a7 36-425.03(E), for one of nine personnel records sampled. The deficient practice posed a risk if E6 was a danger to a vulnerable population.","A.R.S. \'a7 36- 425.03(E) states ""Children's behavioral health program personnel shall certify on forms that are provided by the department and notarized that they are not awaiting trial on or have never been convicted of or admitted in open court or pursuant to a plea agreement to committing any of the offenses listed in section 41-1758.03, subsection B or C in this state or similar offenses in another state or jurisdiction."" 1. A review of E6's (hired in 2023) personnel record revealed E6 was hired as a behavioral health technician (BHT). E6's personnel record revealed a valid fingerprint clearance card and a form (dated January 16, 2023) indicating E6 was not awaiting trial on or have never been convicted of or admitted in open court or pursuant to a plea agreement to committing any of the offenses listed in section 41-1758.03, subsection B or C in this state or similar offenses in another state or jurisdiction. However, the form was not notarized. 2. In an interview, E2 reported E2 believed E6 had a notarized form indicating E6 was not awaiting trial on or have never been convicted of or admitted in open court or pursuant to a plea agreement to committing any of the offenses listed in section 41-1758.03, subsection B or C in this state or similar offenses in another state or jurisdiction 3. In an interview, E2 acknowledged E6's personnel record was not maintained to include documentation of compliance with the requirements in A.R.S. \'a7\'a7 36-425.03(E). This is a repeat deficiency from the compliance inspection conducted on February 24, 2023. Plan of Correction Name, title and/or Position of the Person Responsible Date temporary correction was implemented Date permanent correction will be complete 2023-06-30 Temporary Solution Permanent Solution Monitoring"
A CARING COMMUNITY LLC,Active,"3931 West Sweetwater Avenue, Phoenix, AZ 85029",Active,6022998430,BH6807,5,9/21/2024,DAWN SCROGGINS,9/20/2025,A CARING COMMUNITY LLC,INSP-0056633,6/15/2023 - 6/22/2023,Complaint,Initial Comments,"A. An administrator shall ensure that: 7. A resident does not: a. Use or have access to any materials, furnishings, or equipment or participate in any activity or treatment that may present a threat to the resident's health or safety based on the resident's documented diagnosis, treatment needs, developmental levels, social skills, verbal skills, or personal history; or","Based on documentation review, record review, and interview, the administrator failed to ensure a resident did not participate in any activity to present a threat to the resident's health or safety based on the resident's documented diagnosis, treatment needs, developmental levels, social skills, verbal skills, or personal history. The deficient practice posed a risk as residents participated in an activity where a registered sex offender was present.","1. A review of Department documentation revealed BH6807 was licensed as a children's behavioral health residential facility with a capacity of five beds. 2. A review of medical records revealed AL6809 had five residents. 3. A review of the Arizona E-Licensing database for Arizona Professional Licensure (https://elicense.az.gov/ARDC_HomePage) revealed O1 was licensed as a student barber with the Arizona State Board of Barbers. The database revealed an address to correlate with cross streets provided by E2 for O1's place of business. 4. In an interview, R1 reported R1 received haircut services from O1. 5. In an interview, E1 reported the residents received haircut services from O1. E1 reported the residents and O1 were always supervised. 6. In an interview, E2 reported the residents received haircut services from O1. E2 reported E2 did not know the name of the barbershop but provided the Compliance Officers with the cross streets. 7. A review of facility documentation revealed a receipt for haircut services (dated June 7, 2023). The receipt stated ""Hey [E1], Thanks for booking with [O1] using theCut! APPOINTMENT Hair Cuts For Kids Under 18."" 8. In an interview, R1 reported R1 observed O1 on the premises to fix a broken toilet. 9. In an interview, E2 stated the toilet O1 fixed the toilet ""this week"" and the toilet ""flooded on Tuesday."" 10. In an interview, E1 reported O1 only does minor work at the facility. E1 reported O1 was at the facility to fix the toilet and to install outdoor screens on the windows. E1 reported the residents and O1 were always supervised. 11. In an interview, E1 reported E1 was aware of O1's background. E1 reported E1 takes O1's background seriously and O1 was not involved in the behavioral health residential facility. 12. In an interview, E2 reported E2 was aware O1 does minor work at the facility. E2 reported E2 has never personally seen O1 on the premises. E2 reported E2 believed the residents and O1 were always supervised. 13. In an interview, E2 acknowledged E1 failed to ensure a resident did not participate in any activity to present a threat to the resident's health or safety. 14. A review of the State of Idaho court cases website (https://mycourts.idaho.gov/) revealed a Criminal Court Case Information Case History for O1. The website stated ""Rape- Female Under the age of 18 (Statutory Rape)"" in 2001; ""PROBATION VIOLATION"" in 2006; ""Probation Violation"" in 2008; and ""Sex Offender-Give False Information in Registration ... Sex Offender-Fail to Register or Give False Information"" in 2009. 15. In an email, received by the Department on June 22, 2023, a representative from the Arizona Department of Public Safety (AZDPS), O2, reported O1 was currently registered as a sex offender in Arizona. Plan of Correction Name, title and/or Position of the Person Responsible Date temporary correction was implemented Temporary Solution Permanent Solution Monitoring Date permanent correction will be complete 2023-07-15"
A CARING COMMUNITY LLC,Active,"3931 West Sweetwater Avenue, Phoenix, AZ 85029",Active,6022998430,BH6807,5,9/21/2024,DAWN SCROGGINS,9/20/2025,A CARING COMMUNITY LLC,INSP-0056631,2/24/2023,Compliance (Annual),Initial Comments,36-420.01. Health care institutions; fall prevention and fall recovery; training programs; definition A. Each health care institution shall develop and administer a training program for all staff regarding fall prevention and fall recovery. The training program shall include initial training and continued competency training in fall prevention and fall recovery. A health care institution may use information and training materials from the department's Arizona falls prevention coalition in developing the training program.,"Based on documentation review, record review, and interview, the health care institution failed to develop and administer a training program for all staff regarding fall prevention and fall recovery. The deficient practice posed a risk as the Department was unable to determine substantial compliance as the documentation was not available during the inspection, and the documentation was not provided within two hours after a Department request.","1. A review of facility documentation revealed a fall prevention and fall recovery training program was not available for review. 2. A review of E1's, E2's, E3's, E5's, E6's, and E7's personnel records revealed initial training and continued competency training in fall prevention and fall recovery was not available for review. 3. In an interview, E5 reported E5 had worked at BH6807 for approximately two months. E5 reported E5 had not received initial training in fall prevention and fall recovery. 4. In an interview, E1 acknowledged a training program for all staff regarding fall prevention and fall recovery was not developed and administered. Plan of Correction Name, title and/or Position of the Person Responsible Date temporary correction was implemented Date permanent correction will be complete 2023-07-01 Temporary Solution Permanent Solution Monitoring"
A CARING COMMUNITY LLC,Active,"3931 West Sweetwater Avenue, Phoenix, AZ 85029",Active,6022998430,BH6807,5,9/21/2024,DAWN SCROGGINS,9/20/2025,A CARING COMMUNITY LLC,INSP-0056631,2/24/2023,Compliance (Annual),Initial Comments,C. An administrator shall ensure that: 5. Unless otherwise stated: a. Documentation required by this Article is provided to the Department within two hours after a Department request; and,"Based on documentation review and interview, the administrator failed to ensure documentation required by this Article was provided to the Department within two hours after a Department request. The deficient practice posed as risk as the Department was unable to determine substantial compliance.","1. The Compliance Officer requested, at 10:45AM, the following documentation to be provided to the Department: -Documentation of compliance with the requirements for behavioral health technicians (BHT) in R9-10-115.4; -E2's complete personnel record to include documentation of a completed orientation, and compliance with the requirements in A.R.S. \'a7\'a7 36-425.03(E)(G); -E3's complete personnel record to include documentation of a completed orientation and compliance with the requirements in A.R.S. \'a7\'a7 36- 425.03(E); -E5's complete personnel record to include documentation of clinical oversight; - E7's complete personnel record to include documentation of compliance with the requirements in A.R.S. \'a7\'a7 36-425.03(E) and clinical oversight; -R1's and R2's complete medical records to include documentation of R1's and R2's review and update of R1's and R2's assessment information; R1's and R2's medical history and physical examinations or nursing assessments within 30 calendar days before admission or within 72 hours after admission; and -Fall prevention and fall recovery training program for all staff. However, the documentation was not provided for review within two hours after a Department request. 2. In an interview, E1 acknowledged documentation required by Article 7 was not provided to the Department within two hours after a Department request. Plan of Correction Name, title and/or Position of the Person Responsible Date temporary correction was implemented Date permanent correction will be complete 2023-02-25 Temporary Solution Permanent Solution Monitoring"
A CARING COMMUNITY LLC,Active,"3931 West Sweetwater Avenue, Phoenix, AZ 85029",Active,6022998430,BH6807,5,9/21/2024,DAWN SCROGGINS,9/20/2025,A CARING COMMUNITY LLC,INSP-0056631,2/24/2023,Compliance (Annual),Initial Comments,C. An administrator shall comply with the requirements for behavioral health technicians and behavioral health paraprofessionals in R9- 10-115.,"Based on documentation review, record review, and interview, the administrator failed to comply with the requirements for behavioral health technicians (BHT) in R9-10- 115.4. The deficient practice posed a risk to the health and safety of residents if BHTs provided clinical services they were not licensed to provide without clinical oversight by a licensed behavioral health professional (BHP), the Department was unable to determine substantial compliance as the documentation was not available during the inspection, and the documentation was not provided within two hours after a Department request.","R9-10-115.4. A behavioral health technician receives clinical oversight at least once during each two week period, if the behavioral health technician provides services related to patient care at the health care institution during the two week period. 1. A review of the facility's policies and procedures revealed a policy titled ""Clinical Oversight"" (date unavailable). The policy stated "" ... Behavioral Health Technicians and Behavioral Health Paraprofessionals providing behavioral health services (counseling, treatment plans and assessments) directly to residents are required to attend a minimum of one (1.) hour of clinical oversight at least once in every two- week period."" 2. A review of facility documentation revealed a packet of worksheets completed by residents, to include R1. The packet of worksheets included a sticky note (dated January 25, year unavailable). The document stated ""Group Done by [E5]."" 3. A review of facility documentation revealed a packet of worksheets completed by residents, to include R1. The packet of worksheets included a cover page (dated February 1, 2023). The document stated ""Small Group 'How I Feel'."" The document was signed by E5. 4. A review of facility documentation revealed a packet of worksheets completed by residents. The packet of worksheets included a cover page (dated February 8, 2023). The document stated ""Wednesday Group 'Peer Pressure'."" The document was signed by E5. 5. A review of facility documentation revealed a packet of worksheets completed by residents. The packet of worksheets included a cover page (dated February 15, 2023). The document stated ""Wednesday Group 'Coping'."" The document was signed by E5. 6. A review of facility documentation revealed a packet of worksheets completed by residents, to include R1 and R2. The packet of worksheets included a cover page (dated February 23, 2023). The document stated ""Reacting to Inner Feelings."" The document was signed by E5. 7. A review of E5's (hired in 2023) personnel record revealed E5 was hired as a BHT. However, documentation of clinical oversight was not available for review. 8. In an interview, E5 reported E5 conducted group counseling with the residents once a week. 9. In an interview, E1 reported E5 did not receive clinical oversight. 10. A review of R2's medical record revealed documentation of counseling sessions for the following dates: -February 4, 2023; - February 11, 2023; and -February 18, 2023. The counseling sessions were signed and dated by E7 11. A review of E7's (hired in 2023) personnel record revealed E7 was hired as a BHT. However, documentation of clinical oversight was not available for review. 12. A review of facility documentation revealed a document titled ""Training - Clinically Focused Supervision"" (dated February 23, 2023). However, the document did not indicate which BHTs received clinical oversight. 13. In an interview, E1 reported the clinical oversight dated February 23, 2023 was the only clinical oversight for the month of February. 14. In an interview, E1 reported the facility's BHP, E2, provided clinical oversight once a month. 15. In an interview, E1 acknowledged E5 and E7 did not receive clinical oversight at least once during each two week period. Plan of Correction Name, title and/or Position of the Person Responsible Date temporary correction was implemented Date permanent correction will be complete 2023-03-01 Temporary Solution Permanent Solution Monitoring"
A CARING COMMUNITY LLC,Active,"3931 West Sweetwater Avenue, Phoenix, AZ 85029",Active,6022998430,BH6807,5,9/21/2024,DAWN SCROGGINS,9/20/2025,A CARING COMMUNITY LLC,INSP-0056631,2/24/2023,Compliance (Annual),Initial Comments,"G. An administrator shall ensure that a personnel record is maintained for each personnel member, employee, volunteer, or student that includes: 3. Documentation of: c. The individual's completed orientation and in- service education as required by policies and procedures;","Based on documentation review, record review, and interview, the administrator failed to ensure a personnel record was maintained for each personnel member to include documentation of the individual's completed orientation as required by policies and procedures, for two of seven personnel records sampled. The deficient practice posed a risk as the Department was unable to determine substantial compliance as the documentation was not in the personnel records during the inspection, and the documentation was not provided within two hours after a Department request.","R9-10-101.155. ""Orientation"" means the initial instruction and information provided to an individual before the individual starts work or volunteer services in a health care institution. 1. A review of the facility's policies and procedures revealed a policy titled ""Personnel Orientation"" (date unavailable). The policy stated ""New personnel and temporary personnel must complete orientation prior to working with residents. Each of the items on the personnel orientation form must be completed and initialed by the new personnel and the qualified personnel providing the orientation items. The completed orientation form will become a permanent record in the personnel's file."" 2. A review of E2's (hired in 2023) personnel record revealed E2 was hired as the behavioral health professional (BHP). However, documentation of E2's completed orientation was not available for review. 3. In an interview, E1 reported E2 had not completed orientation. 4. A review of E3's (hired in 2021) personnel record revealed E3 was hired as the registered nurse. However, documentation of E3's completed orientation was not available for review. 5. In an interview, E1 reported acknowledged E2's and E3's personnel records were not maintained to include documentation of completed orientation. Plan of Correction Name, title and/or Position of the Person Responsible Date temporary correction was implemented Date permanent correction will be complete 2023-03-01 Temporary Solution Permanent Solution Monitoring"
A CARING COMMUNITY LLC,Active,"3931 West Sweetwater Avenue, Phoenix, AZ 85029",Active,6022998430,BH6807,5,9/21/2024,DAWN SCROGGINS,9/20/2025,A CARING COMMUNITY LLC,INSP-0056631,2/24/2023,Compliance (Annual),Initial Comments,"G. An administrator shall ensure that a personnel record is maintained for each personnel member, employee, volunteer, or student that includes: 3. Documentation of: e. The individual's compliance with requirements in A.R.S. ยงยง 36-411, 36-411.01, and 36-425.03, as applicable;","Based on record review and interview, the administrator failed to ensure a personnel record was maintained for each personnel member to include documentation of compliance with the requirements in A.R.S. \'a7\'a7 36-425.03(E)(G), for three of seven personnel records sampled. The deficient practice posed a risk as the Department was unable to determine substantial compliance as the documentation was not in the personnel records during the inspection, and the documentation was not provided within two hours after a Department request. Findings include: A.R.S. \'a7 36-425.03(E) states ""Children's behavioral health program personnel shall certify on forms that are provided by the department and notarized that they are not awaiting trial on or have never been convicted of or admitted in open court or pursuant to a plea agreement to committing any of the offenses listed in section 41- 1758.03, subsection B or C in this state or similar offenses in another state or jurisdiction."" A.R.S. \'a7 36-425.03(G) states ""Employers of children's behavioral health program personnel shall make documented, good faith efforts to contact previous employers of children's behavioral health program personnel to obtain information or recommendations that may be relevant to an individual's fitness for employment in a children's behavioral health program. 1. A review of E2's (hired in 2023) personnel record revealed E2 was hired as the behavioral health professional. E2's personnel record revealed a valid fingerprint clearance card. However, documentation of compliance with A.R.S. \'a7 36-425.03(E)(G) was not available for review. 2. In an interview, E1 reported E2's personnel record did not include documentation of compliance with A.R.S. \'a7 36-425.03(E)(G). 3. A review of E3's (hired in 2021) personnel record revealed E3 was hired as the registered nurse. E3's personnel record revealed a valid fingerprint clearance card. However, documentation of compliance with A.R.S. \'a7 36-425.03(E) was not available for review. 4 A review of E7's (hired in 2023) personnel record revealed E7 was hired as a behavioral health technician (BHT). E7's personnel record revealed a valid fingerprint clearance card. However, documentation of compliance with A.R.S. \'a7 36-425.03(E) was not available for review. 5. In an interview, E1 acknowledged E2's, E3's, and E7's personnel records were not maintained to include documentation of compliance with the requirements in A.R.S. \'a7\'a7 36-425.03(E)(G). Plan of Correction Name, title and/or Position of the Person Responsible Date temporary correction was implemented Date permanent correction will be complete 2023-05-24 Temporary Solution Permanent Solution Monitoring",
